song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Taste (feat. Offset),95,232959,0.0236,0.884,0.559,0,0,0.101,-7.442,1,0.12,97.994,4,0.342
Motiv8,75,133921,0.135,0.869,0.385,0,4,0.0931,-7.801,1,0.297,149.897,4,0.596
Rake It Up,77,276333,0.022,0.91,0.444,0,1,0.137,-8.126,0,0.344,149.953,4,0.53
Drop,75,210545,0.0066,0.858,0.65,2.07E-06,8,0.121,-4.919,1,0.241,147.031,4,0.653
Lemon - Edit,67,146906,0.000881,0.805,0.71,2.64E-05,1,0.358,-6.642,1,0.309,190.044,4,0.147
Up Now (feat. G-Eazy and Rich The Kid),72,198087,0.00294,0.956,0.544,0,1,0.104,-6.41,1,0.0822,104.011,4,0.127
same squad,68,151053,0.0146,0.918,0.419,4.67E-06,7,0.195,-9.129,0,0.104,96.036,4,0.756
She Bad,73,230952,0.0183,0.791,0.504,0,10,0.0963,-7.864,1,0.266,159.949,4,0.355
LLC,66,221853,0.0528,0.836,0.757,0.0308,10,0.0607,-5.441,0,0.124,153.983,4,0.814
Yes Indeed,91,142273,0.035,0.964,0.346,0,5,0.108,-9.309,0,0.53,119.958,4,0.562
Fight Night,73,216247,0.182,0.874,0.706,0,1,0.334,-5.132,1,0.207,89.968,4,0.895
No Limit,81,245386,0.0117,0.838,0.771,0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
Real Rich (feat. Gucci Mane),74,124525,0.0353,0.947,0.441,0,2,0.111,-9.311,1,0.135,125.01,4,0.275
Praise The Lord (Da Shine),91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152,0,0.136,80.02,4,0.294
Ass Drop,68,166706,0.0136,0.816,0.578,1.20E-05,10,0.0412,-4.536,0,0.0986,177.959,4,0.302
Bodak Yellow,76,223962,0.0672,0.929,0.723,0,11,0.346,-5.792,0,0.109,125.022,4,0.458
ICY GRL,70,109302,0.0306,0.927,0.563,0,7,0.0736,-5.827,1,0.175,103.312,4,0.842
Booty Me Down,62,212920,0.0212,0.888,0.468,8.07E-06,1,0.3,-6.448,1,0.0831,75.003,4,0.272
Supreme,59,150752,0.263,0.484,0.711,0,8,0.104,-3.848,1,0.341,102.05,4,0.515
Dance (A$$) Remix,64,220346,0.0283,0.822,0.711,0.00129,11,0.236,-6.741,0,0.275,79.949,4,0.681
Booty Had Me Like (Woah),58,183379,0.116,0.875,0.633,0,7,0.217,-8.332,1,0.116,99.063,4,0.815
Booty Wurk (One Cheek At a Time),63,235306,0.00931,0.786,0.689,1.14E-06,1,0.214,-6.113,1,0.315,157.935,4,0.874
Bubble Butt,48,227813,0.0115,0.765,0.771,0.00237,7,0.606,-6.99,1,0.347,194.072,4,0.394
Up Down (Do This All Day),66,231893,0.272,0.763,0.53,0,5,0.16,-5.554,0,0.0577,97.033,4,0.469
Birthday Bitch,61,197466,0.000938,0.963,0.677,0.000103,0,0.171,-9.806,1,0.114,102.482,4,0.503
Moves,74,142906,0.0541,0.789,0.53,0,2,0.164,-6.2,1,0.293,75.515,4,0.367
Booty,8,161066,0.000942,0.93,0.581,5.71E-05,1,0.0724,-10.293,1,0.282,144.046,4,0.241
Want Her,56,275560,0.074,0.83,0.615,0.000548,1,0.111,-6.221,1,0.0468,101.031,4,0.376
"Work Hard, Play Hard",57,220714,0.118,0.818,0.675,1.65E-05,11,0.262,-4.176,1,0.0655,139.977,4,0.47
Beast,62,260224,0.0256,0.892,0.46,0,1,0.147,-7.814,1,0.0997,136.964,4,0.093
Grinding All My Life,64,175040,0.0491,0.6,0.716,0,3,0.109,-5.554,0,0.384,180.165,4,0.246
Lil Booties Matter,54,193693,0.0445,0.863,0.701,0,5,0.482,-5.95,0,0.265,100.973,4,0.854
Plug Walk,5,175510,0.183,0.896,0.496,1.01E-06,11,0.11,-6.705,1,0.205,95.005,4,0.165
We Don't Luv Em (Remix),71,193775,0.293,0.896,0.615,0,6,0.122,-9.326,0,0.326,140.04,4,0.89
Superstar Moves (feat. KAMI),50,186051,0.101,0.819,0.827,0,1,0.244,-4.887,1,0.227,126.972,4,0.566
NBAYOUNGBOAT,75,139845,0.0515,0.769,0.807,0,11,0.111,-2.966,1,0.306,82.422,4,0.364
From The D To The A (feat. Lil Yachty),77,158684,0.195,0.851,0.625,0,10,0.266,-5.417,0,0.303,99.061,4,0.668
Lockjaw,70,223146,0.0411,0.615,0.648,0,5,0.277,-3.792,0,0.22,169.912,4,0.26
Rent,39,164049,0.0211,0.698,0.938,0,7,0.292,-2.438,1,0.0843,98.014,4,0.801
TALK TO ME NICE,60,173585,0.165,0.829,0.573,0,11,0.0641,-6.708,0,0.394,137.028,4,0.372
Make 10,52,176560,0.122,0.849,0.414,0,8,0.0602,-8.379,1,0.383,174.001,4,0.351
Last Time That I Checc'd (feat. YG),65,225573,0.0289,0.711,0.746,0,1,0.371,-4.224,1,0.253,96.024,4,0.279
Fu*k Dat Ni**a,54,194693,0.152,0.893,0.661,0,4,0.271,-6.33,0,0.149,102.028,4,0.466
Bands,75,98734,0.21,0.834,0.457,0,10,0.0641,-10.775,1,0.572,158.008,4,0.533
Rock,15,172904,0.0952,0.953,0.482,0,4,0.0913,-11.678,0,0.168,122.138,4,0.758
I Won't Fight It,0,331106,0.551,0.332,0.512,0.564,4,0.0917,-8.636,1,0.0358,155.885,4,0.0377
Particles,62,235880,0.00208,0.515,0.558,0,11,0.219,-5.155,0,0.0405,153.809,4,0.198
Bloom - Bonus Track,76,210080,0.882,0.592,0.416,0.000586,1,0.112,-9.794,1,0.0246,96.002,4,0.417
Bloodstream,5,313800,0.354,0.699,0.463,0.00306,6,0.073,-7.212,0,0.0432,139.952,4,0.356
Astronaut - Something About Your Love,64,202694,0.256,0.721,0.583,0.00533,5,0.11,-7.631,0,0.111,106.078,4,0.331
Mess Is Mine,70,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,0.272
I Found,58,274226,0.877,0.28,0.317,0.00714,7,0.108,-12.433,0,0.0468,186.644,3,0.237
Dead Century,46,203520,0.000127,0.288,0.786,0.000122,11,0.192,-4.792,0,0.0379,167.916,4,0.333
You're Somebody Else,70,218883,0.841,0.713,0.452,0.0038,1,0.105,-9.638,1,0.0295,102.963,4,0.235
Cherry,2,159711,0.896,0.372,0.247,0.00162,4,0.082,-12.633,1,0.0336,181.763,4,0.241
Honest,55,237560,0.00849,0.578,0.37,0.00937,6,0.131,-13.379,0,0.0506,96.243,4,0.0635
Gooey,28,289306,0.725,0.493,0.378,4.26E-05,11,0.0923,-13.419,0,0.0426,183.018,4,0.0822
Big Jet Plane,1,239120,0.241,0.762,0.383,0.00676,10,0.126,-8.699,0,0.0277,109.939,4,0.26
Old Pine,31,328506,0.458,0.419,0.358,0.0479,5,0.168,-10.749,1,0.033,128.764,4,0.226
1435,0,292373,0.0616,0.58,0.353,4.30E-05,0,0.128,-9.295,1,0.0265,141.987,4,0.242
Wait by the River,16,191333,0.16,0.544,0.527,0.0888,9,0.093,-5.167,0,0.0245,81.945,3,0.475
Many Lives,0,286066,0.183,0.637,0.749,0.0883,6,0.153,-5.659,1,0.031,99.973,4,0.334
Holocene,72,336613,0.943,0.375,0.304,0.303,1,0.126,-14.52,1,0.0302,147.989,4,0.147
Heart Beat Here,53,207200,0.21,0.568,0.302,0,6,0.104,-7.817,1,0.0281,83.413,1,0.214
Grow Old with Me,48,182720,0.509,0.474,0.583,0,7,0.25,-7.488,1,0.0278,146.007,4,0.367
Call Me Back,51,237746,0.202,0.75,0.365,0.0082,7,0.122,-6.741,1,0.0372,89.981,4,0.101
Dream,62,258000,0.674,0.346,0.509,7.97E-05,1,0.0685,-7.693,0,0.0514,143.437,4,0.115
She's Casual,54,183760,0.0132,0.435,0.591,0,2,0.101,-6.973,1,0.057,129.93,4,0.0941
Shell Suite,49,262213,0.000323,0.424,0.671,0.217,9,0.148,-7.146,1,0.0299,94.465,4,0.255
The Only Exception,72,267653,0.144,0.452,0.563,0,4,0.143,-6.607,1,0.0272,137.715,3,0.209
Leaving,47,260146,0.213,0.641,0.445,0,9,0.143,-6.721,1,0.0286,117.99,4,0.327
Just Say When (Version 2.0),58,224343,0.0898,0.456,0.579,2.48E-06,0,0.0992,-5.665,1,0.0311,147.28,4,0.164
Swing,0,183866,0.00207,0.456,0.687,0,4,0.0875,-6.508,1,0.0354,168.129,4,0.55
Trembling hands,6,279693,0.0572,0.406,0.593,0.000435,2,0.11,-5.466,0,0.0291,135.798,4,0.0498
Georgia,70,230506,0.312,0.388,0.66,0.000307,11,0.0943,-7.372,1,0.0308,143.554,4,0.401
Hanging On,50,321453,0.284,0.572,0.535,0.0587,8,0.128,-8.919,1,0.0284,134.962,4,0.252
Details,0,229200,0.0992,0.643,0.906,0.000884,2,0.181,-6.246,0,0.0539,134.988,4,0.559
Taking You There,46,189080,0.347,0.465,0.466,0.0213,0,0.309,-9.439,1,0.0348,117.849,4,0.262
Litost,53,321386,0.0639,0.377,0.464,6.39E-05,9,0.121,-8.44,0,0.0382,119.865,3,0.162
"Sleepwalking, Pt. I (Acoustic)",45,201666,0.799,0.396,0.466,0,0,0.0943,-6.106,1,0.029,168.053,4,0.556
Phases,35,224649,0.00412,0.57,0.789,0.863,11,0.169,-7.621,0,0.0362,122.044,4,0.158
The Enemy,0,286866,0.0717,0.535,0.877,0.0171,1,0.113,-5.237,1,0.0379,121.967,4,0.271
Cocoa Hooves,51,252906,0.884,0.636,0.22,0.00754,10,0.0925,-13.059,1,0.0468,133.93,4,0.0401
We All Die Trying To Get It Right,42,247560,0.252,0.333,0.58,0.00218,7,0.0541,-8.511,1,0.0295,106.852,4,0.0907
Fast Challenges,41,314146,0.0551,0.488,0.759,0.0896,10,0.0624,-7.827,0,0.0361,109.83,4,0.393
Adore,63,184999,0.193,0.592,0.438,0,1,0.0564,-10.054,1,0.0391,67.445,4,0.259
If I Get High,58,206560,0.0104,0.441,0.57,0.0146,4,0.123,-5.584,1,0.032,139.876,4,0.117
"Shake, Shake, Shake",49,163236,0.0797,0.727,0.678,0.000564,10,0.115,-5.136,1,0.0625,119.955,4,0.204
Flashed Junk Mind,65,262000,0.372,0.841,0.842,0.0316,11,0.113,-8.701,1,0.0464,117.997,4,0.894
Time to Wander,34,234172,0.00174,0.556,0.881,0.116,2,0.0685,-4.624,1,0.0528,135.025,4,0.115
Sit Next to Me,79,243146,0.117,0.638,0.738,0.000384,6,0.689,-4.976,0,0.0292,97.021,4,0.657
Free Animal,68,180400,0.0856,0.579,0.584,0,5,0.0958,-7.151,0,0.0438,80.001,4,0.393
It's Too Much,46,236560,1.32E-05,0.532,0.598,2.29E-05,8,0.0729,-5.826,0,0.0276,92.033,4,0.133
Simple Pleasures,41,301714,0.0725,0.49,0.564,0,1,0.11,-3.82,0,0.0299,80.337,4,0.203
Electric Love,75,218106,0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518
Dark Matter,0,318413,0.0811,0.476,0.811,0.00174,7,0.102,-5.072,0,0.0337,147.08,4,0.187
Better Life,33,286693,0.291,0.548,0.838,2.70E-06,1,0.179,-4.981,1,0.0363,98.007,4,0.672
Wonderwall - Remastered,75,258732,0.000453,0.372,0.865,0,2,0.234,-4.918,1,0.0381,174.53,4,0.478
Darlin',5,299386,0.164,0.349,0.337,0.000279,3,0.12,-8.982,1,0.0293,80.285,4,0.0389
Hold On,61,226186,0.206,0.574,0.667,0.352,5,0.0852,-5.425,1,0.0301,88.299,4,0.546
Emmylou,52,280653,0.599,0.591,0.41,0.000346,9,0.189,-8.762,0,0.0229,96.003,4,0.308
Luna - Remastered,24,202320,0.0111,0.574,0.274,0.786,9,0.123,-13.553,1,0.0286,125.652,4,0.111
Beautiful Girl,32,207546,0.0187,0.675,0.666,0.692,11,0.112,-6.067,1,0.027,120.558,4,0.434
Float,6,199400,0.0704,0.721,0.64,1.62E-05,9,0.21,-7.489,0,0.0336,120.034,4,0.553
I Love the Rain the Most,58,278693,0.797,0.483,0.256,0.00129,8,0.0675,-13.891,1,0.0335,139.904,3,0.582
My Heart's Always Yours,45,253601,5.30E-05,0.554,0.752,0.237,0,0.104,-8.086,1,0.0313,118.95,4,0.385
Our Hearts Are Wrong,43,186586,0.218,0.634,0.588,0.000193,8,0.0995,-8.894,1,0.0712,159.235,4,0.599
Decorate,3,224706,0.437,0.586,0.465,0,4,0.127,-10.007,0,0.0275,133.966,4,0.241
Weekends,56,190640,0.0423,0.28,0.772,4.58E-05,11,0.0725,-5.509,1,0.141,153.034,3,0.356
Coffee,46,269693,0.348,0.457,0.455,0.00122,0,0.142,-8.112,1,0.188,100.049,4,0.163
Seasons (Waiting On You),64,226440,0.136,0.498,0.721,0.7,10,0.0933,-5.232,1,0.0282,140.027,4,0.589
Wait for Me,65,210133,0.0263,0.488,0.624,0.00223,9,0.122,-8.357,1,0.0329,116.723,4,0.308
Pieces,5,241093,0.0788,0.5,0.654,0.00238,6,0.125,-5.886,0,0.0316,137.005,4,0.323
Play With Fire,50,263053,0.485,0.62,0.524,2.34E-05,0,0.106,-8.282,1,0.0297,120.027,4,0.244
Missing You,0,225506,0.0747,0.377,0.663,0.000143,11,0.106,-8.577,1,0.0438,131.727,4,0.363
Will Do,59,224986,0.0175,0.563,0.859,0.0101,5,0.0657,-3.5,1,0.0426,79.947,4,0.419
Aqueous Transmission,55,466560,0.00501,0.415,0.456,0.763,9,0.178,-12.082,1,0.0352,151.937,4,0.0935
Dreaming My Dreams,50,216333,0.14,0.319,0.211,0.000318,0,0.086,-16.009,1,0.0326,121.508,3,0.427
Indigo Puff,57,231721,0.000686,0.585,0.556,0.000132,2,0.151,-5.075,1,0.0274,142.144,4,0.414
Fade Into You,72,295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
Never Enough,44,173600,0.00138,0.628,0.764,2.86E-05,1,0.107,-4.93,1,0.0392,102.991,4,0.422
Echo,49,214333,0.182,0.588,0.543,0.000516,2,0.11,-10.596,1,0.0268,135.95,4,0.21
Let Me In,16,239653,0.00403,0.48,0.733,0.000177,6,0.0936,-6.581,1,0.0466,127.941,4,0.164
YOU,4,231813,0.841,0.385,0.413,0.000968,8,0.128,-11.058,1,0.0696,143.225,4,0.153
All For You,59,235334,0.0103,0.475,0.881,2.54E-06,2,0.074,-3.207,1,0.0573,140.912,3,0.426
The Wilhelm Scream,51,273840,0.784,0.546,0.291,0.931,7,0.0894,-12.252,1,0.138,169.96,4,0.363
Anemone,38,255933,0.153,0.608,0.872,0.00108,5,0.0507,-5.872,0,0.0404,106.981,4,0.323
Crystals,4,243533,0.00187,0.581,0.768,0.000456,0,0.102,-7.238,1,0.0306,132.198,4,0.307
Fears,45,219750,0.00563,0.449,0.908,0,10,0.0346,-6.525,1,0.0812,151.963,4,0.543
Guru,62,204466,0.232,0.76,0.701,0.00295,3,0.07,-6.393,1,0.042,140.023,4,0.81
The Ghost Who Walks,40,182026,0.238,0.476,0.765,0.0185,0,0.0832,-5.914,0,0.045,89.872,4,0.325
Don't Move,60,258186,7.19E-05,0.558,0.642,0.00746,5,0.201,-5.206,0,0.0321,99.977,4,0.482
"Who Are You, Really?",51,147000,0.002,0.643,0.726,4.52E-06,10,0.0766,-6.219,0,0.0476,143.97,3,0.725
"Lover, Please Stay",55,247186,0.952,0.269,0.122,0,1,0.0915,-10.408,1,0.0334,83.967,4,0.118
Flowers In Your Hair,0,110560,0.753,0.676,0.609,5.85E-05,7,0.209,-10.183,1,0.034,127.45,4,0.557
No Way,49,329800,0.00135,0.448,0.85,0.276,7,0.232,-6.564,1,0.0416,129.946,4,0.0825
Sweet Emotion,56,308569,0.0508,0.762,0.826,0.000131,10,0.104,-5.26,0,0.0691,98.036,4,0.58
Komorebi,46,263691,0.216,0.18,0.555,0.417,1,0.102,-8.784,0,0.0326,166.476,3,0.563
"Lover, You Should've Come Over",57,403186,0.385,0.388,0.609,4.31E-06,2,0.138,-6.087,1,0.0402,120.005,3,0.172
On Call,24,201800,0.0285,0.307,0.791,0.000804,7,0.395,-5.408,1,0.119,193.356,4,0.141
Tell Me Why,41,212173,0.813,0.663,0.494,0.0233,5,0.143,-8.889,1,0.0286,129.077,4,0.517
Drive You Mad,49,212182,0.0136,0.5,0.714,0.0628,7,0.088,-6.758,1,0.0522,162.009,4,0.356
You & Me - Flume Remix,4,282812,0.382,0.593,0.392,0.000114,10,0.131,-6.872,0,0.0257,75.065,4,0.25
Westside,51,210193,0.279,0.771,0.66,1.39E-05,9,0.107,-4.994,0,0.0343,112.019,4,0.793
Down With Me,45,217426,0.000336,0.495,0.857,0.0325,7,0.185,-5.179,1,0.033,143.025,4,0.301
Eyes Wide Shut,54,223498,0.0215,0.664,0.61,0,6,0.0947,-4.384,0,0.0361,118.015,4,0.192
Heartbreak Back,58,216847,0.38,0.709,0.616,1.57E-05,9,0.312,-6.246,1,0.213,91.921,4,0.576
Peach,70,255397,0.00856,0.687,0.74,4.39E-05,5,0.259,-4.829,1,0.0403,111.01,4,0.243
China Shop,57,274640,0.000203,0.516,0.924,0.000247,7,0.73,-4.381,0,0.0416,130.049,4,0.518
I'm Good,65,217136,0.0236,0.738,0.696,9.09E-05,1,0.338,-3.59,1,0.0305,101.989,4,0.892
Superposition,63,230959,0.00289,0.593,0.697,0.0257,7,0.14,-5.416,1,0.0399,170,4,0.428
Crush,71,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.824
Back To You - Joey Pecoraro Remix,66,226644,0.365,0.685,0.658,0.133,6,0.333,-7.548,1,0.0326,102.028,4,0.529
Cold Showers,71,239160,0.102,0.624,0.459,0,8,0.117,-6.035,1,0.0321,119.048,4,0.122
1999,81,189000,0.0227,0.739,0.742,1.39E-06,7,0.229,-4.586,1,0.0329,124.016,4,0.659
Fast Talk,56,259946,0.543,0.603,0.502,0.108,9,0.205,-7.732,1,0.0367,69.987,4,0.347
Goodbye,51,208375,0.0215,0.823,0.604,0,6,0.0842,-6.158,0,0.0357,120.084,4,0.861
Starlight,58,242747,0.153,0.797,0.745,0.012,11,0.2,-6.492,0,0.0929,101.004,4,0.613
Fake It,55,221946,0.173,0.758,0.634,2.42E-05,4,0.0866,-9.075,1,0.0413,95.002,4,0.804
Underwater,62,349319,0.0161,0.609,0.816,0.0156,6,0.114,-6.528,0,0.034,118.007,4,0.422
Radar (feat. HONNE),70,203427,0.0387,0.734,0.724,0.000772,7,0.303,-6.935,0,0.165,101.967,4,0.501
Real For You,67,181974,0.132,0.65,0.527,0,5,0.0902,-7.465,0,0.532,120.094,5,0.705
Warpaint,28,213787,0.082,0.68,0.658,0.0324,1,0.109,-5.356,1,0.0535,128.921,4,0.278
Callgirl,62,164154,0.0206,0.755,0.652,1.41E-05,7,0.101,-6.406,1,0.0788,158.119,4,0.486
Cold Blooded,55,169183,0.307,0.77,0.688,0.026,5,0.102,-5.547,0,0.0362,114.99,4,0.51
THE SHIT,59,196124,0.174,0.652,0.7,0,11,0.191,-6.854,1,0.103,160.055,4,0.744
wildfire,61,163000,0.486,0.488,0.311,7.56E-06,1,0.113,-9.091,1,0.0631,129.17,4,0.426
Know This Love (feat. Litens),68,225637,0.113,0.631,0.835,1.20E-05,2,0.331,-5.214,1,0.0568,98.971,4,0.466
Bicycle (feat. klei),61,199600,0.201,0.756,0.633,0.165,0,0.184,-7.884,1,0.136,118.99,4,0.415
Touch,56,218669,0.36,0.701,0.7,2.87E-05,8,0.165,-6.634,1,0.0766,99.954,4,0.432
I Wanna Know,66,206727,0.501,0.432,0.85,6.59E-06,10,0.203,-4.417,1,0.0771,82.607,4,0.109
Be Real,65,226222,0.653,0.786,0.581,0.00144,2,0.0693,-9.401,1,0.0773,99.995,4,0.687
Heart Attack (feat. Tove Lo),47,167317,0.00798,0.816,0.756,0.0096,11,0.0603,-7.149,0,0.0758,108.029,4,0.542
Ego,50,162857,0.0933,0.39,0.787,0.686,8,0.116,-6.025,0,0.211,154.924,5,0.783
Creature Kind,55,237666,0.101,0.748,0.666,0.000653,6,0.0976,-6.094,0,0.0833,114.982,4,0.359
Treading Water,37,236097,0.874,0.691,0.693,0.446,7,0.121,-7.019,1,0.0973,107.077,4,0.565
Drive Me Home - GOLDHOUSE Remix,58,187640,0.0666,0.725,0.788,0.0389,0,0.107,-5.514,1,0.0619,100.01,4,0.351
Feel Like,62,174400,0.156,0.464,0.542,0,5,0.083,-8.478,0,0.104,149.73,4,0.324
Loser,60,175449,0.0947,0.752,0.613,0.000357,9,0.0955,-8.1,0,0.0283,93.027,4,0.543
Show You,69,191235,0.0056,0.636,0.693,0.000604,6,0.114,-6.014,0,0.0647,96.09,4,0.388
Summer,58,178456,0.282,0.639,0.531,1.45E-06,4,0.111,-5.531,1,0.0277,112.926,4,0.318
Tie Me Down (with Elley Duhé),84,218295,0.135,0.548,0.839,0,6,0.102,-2.371,1,0.0644,98.932,4,0.314
Lost (feat. Chelsea Jade),60,241040,0.0533,0.672,0.647,0.0932,1,0.122,-6.264,1,0.0314,99.994,4,0.237
Paper Cut,61,188857,0.459,0.92,0.647,0.00855,0,0.0766,-8.553,1,0.119,105.011,4,0.259
The Reason,73,184693,0.0996,0.404,0.598,3.29E-05,2,0.303,-8.513,1,0.167,89.949,4,0.348
Mine,41,249040,0.00439,0.643,0.905,0,11,0.253,-3.263,0,0.0335,114.117,4,0.265
Changing,49,205251,0.0266,0.715,0.569,0.00178,8,0.119,-6.745,1,0.0437,104.977,4,0.45
Over,50,175400,0.0153,0.654,0.498,0,1,0.0679,-4.77,1,0.0543,150.111,4,0.538
If You're Hearing This,64,173925,0.125,0.71,0.563,0,7,0.196,-8.004,1,0.0403,101.931,4,0.427
FOR WHICH I DANCE,37,191599,0.119,0.602,0.588,0,2,0.0916,-7.146,0,0.0538,147.67,4,0.416
Better Off Alone,62,192835,0.0155,0.903,0.498,7.84E-06,8,0.105,-6.379,1,0.108,121.974,4,0.439
Bodies,55,192999,0.309,0.62,0.841,0,2,0.0538,-4.745,0,0.129,91.996,4,0.647
Just Friends,70,238991,0.105,0.639,0.685,0,9,0.143,-4.571,0,0.049,110.041,4,0.363
Heaven Wasn't Made For Me,59,173529,0.327,0.672,0.498,0.000994,11,0.163,-10.059,0,0.0355,143.196,4,0.213
Just For A Moment (feat. Iselin),73,254556,0.0145,0.534,0.77,8.74E-06,1,0.279,-6.324,0,0.0549,144.04,4,0.41
Want You,63,217800,0.0757,0.559,0.857,0.000426,11,0.115,-5.455,1,0.0409,100.004,4,0.264
With You With Me,46,231230,0.323,0.621,0.484,0.000611,9,0.131,-7.977,0,0.0342,129.803,4,0.122
Love Actually,58,204375,0.33,0.654,0.612,0,6,0.299,-6.475,0,0.328,175.927,4,0.468
Find,55,219118,0.054,0.55,0.468,0.00108,0,0.232,-7.608,1,0.0425,92.06,4,0.293
Hurting,50,185084,0.426,0.792,0.649,9.27E-05,11,0.0942,-3.966,0,0.0808,118.016,4,0.444
Pavement,56,196773,0.541,0.538,0.599,0.239,1,0.0808,-8.663,1,0.038,92.007,4,0.224
Evening Buffalo,58,156342,0.636,0.647,0.618,0.517,10,0.114,-7.102,1,0.0597,87.457,4,0.228
Easy,58,184141,0.355,0.847,0.703,3.95E-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
Ride Or Die (feat. Foster The People),71,242034,0.0609,0.648,0.75,4.41E-06,0,0.104,-3.248,1,0.0335,105.03,4,0.556
Good Nights (feat. Mascolo),71,165618,0.443,0.849,0.483,0.000141,6,0.0786,-7.114,0,0.291,101.015,4,0.282
Change,61,197343,0.523,0.762,0.514,6.24E-05,1,0.13,-7.04,1,0.0525,95.027,4,0.283
Deep Breaths,63,182373,0.0441,0.726,0.907,0.000193,6,0.323,-2.674,0,0.038,103.015,4,0.64
Magic In The Hamptons (feat. Lil Yachty),85,164640,0.66,0.769,0.479,0,1,0.0914,-5.339,1,0.0385,96.051,4,0.803
miss yr high,55,182400,0.482,0.61,0.632,1.51E-05,9,0.114,-7.953,0,0.0797,99.953,4,0.416
Don't Stop Now,48,149500,0.0585,0.741,0.701,0,7,0.0848,-5.22,1,0.0355,106.972,4,0.303
Toluca Lake - Imad Remix,66,180005,0.139,0.669,0.667,0.00139,2,0.122,-9.275,1,0.0549,120.045,4,0.176
Loving Love,23,159434,0.136,0.886,0.357,4.93E-05,9,0.114,-8.529,1,0.0681,127.082,4,0.638
Body,86,163216,0.0476,0.752,0.764,9.44E-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582
Bad for Me,48,236355,0.216,0.482,0.717,0,9,0.354,-5.86,0,0.189,143.097,4,0.355
If You're Over Me,81,189000,0.0615,0.647,0.853,0,8,0.062,-4.516,1,0.0904,103.846,4,0.618
Lay Back,40,229041,0.242,0.683,0.645,1.00E-06,11,0.104,-4.785,0,0.0294,89.99,4,0.545
Waiting,41,198972,0.13,0.502,0.745,2.65E-05,8,0.325,-8.614,0,0.426,159.966,4,0.656
Holy,71,174666,0.134,0.614,0.585,0.000129,10,0.0948,-9.483,1,0.164,169.905,4,0.211
Laugh It Off,60,253330,0.0249,0.763,0.524,0.000137,0,0.117,-7.725,1,0.0759,93.998,4,0.411
We Do (feat. Miranda Glory),63,136700,0.241,0.377,0.557,0,10,0.105,-5.629,0,0.102,69.66,4,0.306
VHS,47,135555,0.0902,0.496,0.601,0.512,6,0.49,-6.725,1,0.031,107.859,4,0.141
I'll Be There,52,278553,0.0227,0.755,0.679,0.858,10,0.074,-8.626,0,0.0518,124.977,4,0.378
Fallingwater,71,270094,0.613,0.388,0.322,0.000534,2,0.0887,-8.933,1,0.0356,86.739,4,0.454
On My Side,27,184152,0.501,0.668,0.612,0.000111,8,0.116,-6.664,1,0.0598,115.006,4,0.492
Until the Day I Die,44,205533,0.0777,0.709,0.686,2.59E-06,1,0.0896,-6.24,1,0.0616,121.955,4,0.419
Get Lost (feat. Ashe),53,145777,0.00525,0.567,0.825,0.000828,9,0.0858,-4.304,1,0.0551,171.819,4,0.189
Caught Me a Rhythm,53,198367,0.0601,0.708,0.719,0.00292,1,0.1,-3.557,1,0.0907,97.963,4,0.542
Bite,49,168212,0.024,0.757,0.745,0.000603,4,0.11,-4.934,0,0.0364,111.945,4,0.253
HIYA,46,247616,0.01,0.648,0.677,4.60E-05,1,0.176,-6.288,1,0.185,105.002,4,0.34
3:15,76,167018,0.385,0.651,0.654,0,1,0.181,-5.481,1,0.0466,141.975,4,0.539
Show Me,34,195921,0.818,0.646,0.35,0.014,5,0.1,-9.859,0,0.343,196.015,4,0.281
Favorite Thing,38,173164,0.114,0.881,0.485,2.82E-06,0,0.0768,-8.066,1,0.144,79.034,4,0.265
Lie - Le Youth Remix,46,218538,0.133,0.719,0.736,0.00394,5,0.201,-6.569,1,0.156,119.004,4,0.612
Forget to Forget,75,155351,0.0732,0.918,0.602,1.94E-05,1,0.417,-8.891,1,0.0603,110.996,4,0.81
Gallery,53,242178,0.187,0.319,0.751,0.00412,10,0.109,-3.72,1,0.167,192.028,4,0.446
Why Don't You Come On,68,199980,0.0755,0.693,0.674,1.42E-06,1,0.194,-5.58,1,0.0626,128.096,4,0.316
Take Me (feat. Mariana Thielen),54,214790,0.102,0.709,0.617,3.85E-06,5,0.363,-5.521,1,0.0306,100.033,4,0.181
Do You Think About Us?,35,245586,0.401,0.665,0.713,8.99E-06,10,0.103,-7.292,1,0.0496,104.6,4,0.614
Lost In Translation,49,179915,0.000725,0.767,0.675,0.00349,7,0.371,-7.881,1,0.0365,110.055,4,0.905
Left Alone,47,228384,0.18,0.555,0.857,0.00416,0,0.103,-3.42,1,0.0297,105.015,4,0.562
